month,exchange,quote_asset,base_asset,region,crypto_type,volume_usd,number_of_trades
2025-06-01,bybit,pln,eth,EMDEs,Unbacked,458609.7430348196,0.0
2025-06-01,bybit,pln,usdt,EMDEs,Stablecoins,9619182.276764711,0.0
2025-06-01,bybit,try,btc,EMDEs,Unbacked,17644.940163172232,0.0
2025-06-01,bybit,try,eth,EMDEs,Unbacked,118473.26000810075,0.0
2025-06-01,bybit,try,usdt,EMDEs,Stablecoins,1334213.1068025818,0.0
2025-06-01,coinbase,eur,1inch,AEs,Unbacked,130343.13950650739,0.0
2025-06-01,coinbase,eur,aave,AEs,Unbacked,95042515.45857856,0.0
2025-06-01,coinbase,eur,ada,AEs,Unbacked,30563780.359402705,0.0
2025-06-01,coinbase,eur,algo,AEs,Unbacked,11053415.396704199,0.0
2025-06-01,coinbase,eur,bat,AEs,Unbacked,383430.0876624467,0.0
2025-06-01,coinbase,eur,bch,AEs,Unbacked,64976738.30330869,0.0
2025-06-01,coinbase,eur,btc,AEs,Unbacked,619001850.305287,0.0
2025-06-01,coinbase,eur,cro,AEs,Unbacked,276722.60526756354,0.0
2025-06-01,coinbase,eur,crv,AEs,Unbacked,8303021.916016245,0.0
2025-06-01,coinbase,eur,doge,AEs,Unbacked,17724666.559829824,0.0
2025-06-01,coinbase,eur,dot,AEs,Unbacked,9889716.219139552,0.0
2025-06-01,coinbase,eur,eos,AEs,Unbacked,207635.3283359423,0.0
2025-06-01,coinbase,eur,etc,AEs,Unbacked,2081866.772978797,0.0
2025-06-01,coinbase,eur,eth,AEs,Unbacked,373668178.2289893,0.0
2025-06-01,coinbase,eur,icp,AEs,Unbacked,1917627.6320896177,0.0
2025-06-01,coinbase,eur,link,AEs,Unbacked,19973563.405048203,0.0
2025-06-01,coinbase,eur,ltc,AEs,Unbacked,12493942.198086718,0.0
2025-06-01,coinbase,eur,mana,AEs,Unbacked,792631.3452033724,0.0
2025-06-01,coinbase,eur,snx,AEs,Unbacked,1778672.6990435421,0.0
2025-06-01,coinbase,eur,uni,AEs,Unbacked,14494885.148494482,0.0
2025-06-01,coinbase,eur,xlm,AEs,Unbacked,4930483.2244715225,0.0
2025-06-01,coinbase,eur,xrp,AEs,Unbacked,93716567.06671256,0.0
2025-06-01,coinbase,eur,xtz,AEs,Unbacked,134585.59588140622,0.0
2025-06-01,coinbase,gbp,1inch,AEs,Unbacked,250109.51603725943,0.0
2025-06-01,coinbase,gbp,aave,AEs,Unbacked,27069795.553490225,0.0
2025-06-01,coinbase,gbp,ada,AEs,Unbacked,16903207.277990874,0.0
2025-06-01,coinbase,gbp,algo,AEs,Unbacked,1691537.3282170848,0.0
2025-06-01,coinbase,gbp,bch,AEs,Unbacked,1773435.441122848,0.0
2025-06-01,coinbase,gbp,btc,AEs,Unbacked,385212978.8371211,0.0
2025-06-01,coinbase,gbp,crv,AEs,Unbacked,1637802.7193736895,0.0
2025-06-01,coinbase,gbp,doge,AEs,Unbacked,13086618.700825272,0.0
2025-06-01,coinbase,gbp,dot,AEs,Unbacked,11897541.292612744,0.0
2025-06-01,coinbase,gbp,etc,AEs,Unbacked,253115.6318217797,0.0
2025-06-01,coinbase,gbp,eth,AEs,Unbacked,247817272.33922642,0.0
2025-06-01,coinbase,gbp,icp,AEs,Unbacked,1410765.0862209292,0.0
2025-06-01,coinbase,gbp,link,AEs,Unbacked,14709543.36358923,0.0
2025-06-01,coinbase,gbp,ltc,AEs,Unbacked,10027762.53044519,0.0
2025-06-01,coinbase,gbp,snx,AEs,Unbacked,1175112.0645623247,0.0
2025-06-01,coinbase,gbp,uni,AEs,Unbacked,9284287.625061234,0.0
2025-06-01,coinbase,gbp,xtz,AEs,Unbacked,238911.8704285646,0.0
2025-06-01,coinbase,usd,1inch,USD,Unbacked,1751047.346354681,0.0
2025-06-01,coinbase,usd,aave,USD,Unbacked,478594617.2932314,0.0
2025-06-01,coinbase,usd,ada,USD,Unbacked,545993918.7961555,0.0
2025-06-01,coinbase,usd,algo,USD,Unbacked,105320513.8263852,0.0
2025-06-01,coinbase,usd,bal,USD,Unbacked,3159110.587267571,0.0
2025-06-01,coinbase,usd,bat,USD,Unbacked,2480576.9400161263,0.0
2025-06-01,coinbase,usd,bch,USD,Unbacked,166568432.1693608,0.0
2025-06-01,coinbase,usd,btc,USD,Unbacked,16644410984.966208,0.0
2025-06-01,coinbase,usd,comp,USD,Unbacked,47833788.940779306,0.0
2025-06-01,coinbase,usd,cro,USD,Unbacked,23826804.68807117,0.0
2025-06-01,coinbase,usd,crv,USD,Unbacked,216755176.65086287,0.0
2025-06-01,coinbase,usd,cvc,USD,Unbacked,3535048.277409235,0.0
2025-06-01,coinbase,usd,dash,USD,Unbacked,4183642.4033192974,0.0
2025-06-01,coinbase,usd,doge,USD,Unbacked,955467593.1577973,0.0
2025-06-01,coinbase,usd,dot,USD,Unbacked,128828044.49768247,0.0
2025-06-01,coinbase,usd,eos,USD,Unbacked,26014989.608675756,0.0
2025-06-01,coinbase,usd,etc,USD,Unbacked,17399595.849891298,0.0
2025-06-01,coinbase,usd,eth,USD,Unbacked,9693954043.73143,0.0
2025-06-01,coinbase,usd,flow,USD,Unbacked,2423555.2621177398,0.0
2025-06-01,coinbase,usd,gno,USD,Unbacked,1975860.0341323155,0.0
2025-06-01,coinbase,usd,icp,USD,Unbacked,161890807.3753547,0.0
2025-06-01,coinbase,usd,knc,USD,Unbacked,1720662.2066365588,0.0
2025-06-01,coinbase,usd,ldo,USD,Unbacked,44863256.7734522,0.0
2025-06-01,coinbase,usd,link,USD,Unbacked,589820090.3721627,0.0
2025-06-01,coinbase,usd,lpt,USD,Unbacked,102290610.63111335,0.0
2025-06-01,coinbase,usd,ltc,USD,Unbacked,259371697.8176704,0.0
2025-06-01,coinbase,usd,mana,USD,Unbacked,8762221.541651031,0.0
2025-06-01,coinbase,usd,mkr,USD,Unbacked,144652839.03824797,0.0
2025-06-01,coinbase,usd,paxg,USD,Stablecoins,13349553.085132208,0.0
2025-06-01,coinbase,usd,perp,USD,Unbacked,2494994.190764601,0.0
2025-06-01,coinbase,usd,powr,USD,Unbacked,398237.3673136881,0.0
2025-06-01,coinbase,usd,qnt,USD,Unbacked,71776306.39209063,0.0
2025-06-01,coinbase,usd,snx,USD,Unbacked,6606001.333234952,0.0
2025-06-01,coinbase,usd,sushi,USD,Unbacked,25485029.333858,0.0
2025-06-01,coinbase,usd,uma,USD,Unbacked,24333855.421075992,0.0
2025-06-01,coinbase,usd,uni,USD,Unbacked,303235654.30030483,0.0
2025-06-01,coinbase,usd,xlm,USD,Unbacked,381279981.1472792,0.0
2025-06-01,coinbase,usd,xrp,USD,Unbacked,4010152263.793715,0.0
2025-06-01,coinbase,usd,xtz,USD,Unbacked,6188113.2087212335,0.0
2025-06-01,coinbase,usd,yfi,USD,Unbacked,10922116.934328262,0.0
2025-06-01,coinbase,usd,zec,USD,Unbacked,16267170.533499312,0.0
2025-06-01,coinbase,usd,zrx,USD,Unbacked,4972260.125351873,0.0
2025-06-01,gemini,eur,btc,AEs,Unbacked,12375874.317822551,0.0
2025-06-01,gemini,eur,eth,AEs,Unbacked,19973693.21120985,0.0
2025-06-01,gemini,gbp,btc,AEs,Unbacked,6138462.406907758,0.0
2025-06-01,gemini,gbp,eth,AEs,Unbacked,4385352.008966193,0.0
2025-06-01,gemini,gbp,gusd,AEs,Stablecoins,50259.065035762826,0.0
2025-06-01,gemini,sgd,btc,AEs,Unbacked,21571372.90519156,0.0
2025-06-01,gemini,sgd,eth,AEs,Unbacked,47049701.84264712,0.0
2025-06-01,gemini,sgd,gusd,AEs,Stablecoins,8464661.626385221,0.0
2025-06-01,gemini,usd,aave,USD,Unbacked,2780537.340533889,0.0
2025-06-01,gemini,usd,bat,USD,Unbacked,53683.389013353306,0.0
2025-06-01,gemini,usd,bch,USD,Unbacked,10931947.634506578,0.0
2025-06-01,gemini,usd,bnb,USD,Unbacked,0.0,0.0
2025-06-01,gemini,usd,btc,USD,Unbacked,1316692230.9924803,0.0
2025-06-01,gemini,usd,comp,USD,Unbacked,920736.513919331,0.0
2025-06-01,gemini,usd,crv,USD,Unbacked,1875756.7052240674,0.0
2025-06-01,gemini,usd,dai,USD,Stablecoins,755972.0628797401,0.0
2025-06-01,gemini,usd,doge,USD,Unbacked,18124259.79822622,0.0
2025-06-01,gemini,usd,dot,USD,Unbacked,607951.4230242843,0.0
2025-06-01,gemini,usd,eth,USD,Unbacked,1078284294.687395,0.0
2025-06-01,gemini,usd,ldo,USD,Unbacked,578249.9813129494,0.0
2025-06-01,gemini,usd,link,USD,Unbacked,9224841.825394517,0.0
2025-06-01,gemini,usd,lpt,USD,Unbacked,207884.75139240306,0.0
2025-06-01,gemini,usd,ltc,USD,Unbacked,11039171.894206986,0.0
2025-06-01,gemini,usd,mana,USD,Unbacked,322836.75809809705,0.0
2025-06-01,gemini,usd,paxg,USD,Stablecoins,2085126.4505097542,0.0
2025-06-01,gemini,usd,qnt,USD,Unbacked,502195.9378319347,0.0
2025-06-01,gemini,usd,sushi,USD,Unbacked,151591.98650964044,0.0
2025-06-01,gemini,usd,uma,USD,Unbacked,124897.14110096729,0.0
2025-06-01,gemini,usd,uni,USD,Unbacked,3282199.3813410588,0.0
2025-06-01,gemini,usd,usdc,USD,Stablecoins,83475934.03004634,0.0
2025-06-01,gemini,usd,usdt,USD,Stablecoins,74269216.4089466,0.0
2025-06-01,gemini,usd,xrp,USD,Unbacked,264718241.5781343,0.0
2025-06-01,gemini,usd,xtz,USD,Unbacked,294264.4280266172,0.0
2025-06-01,gemini,usd,yfi,USD,Unbacked,257139.43161020734,0.0
2025-06-01,gemini,usd,zec,USD,Unbacked,636103.6710252857,0.0
2025-06-01,kraken,aud,ada,AEs,Unbacked,1517283.9039022524,3240.0
2025-06-01,kraken,aud,bch,AEs,Unbacked,287595.8532560595,840.0
2025-06-01,kraken,aud,btc,AEs,Unbacked,28366752.734760586,25528.0
2025-06-01,kraken,aud,eth,AEs,Unbacked,9406590.225493938,11256.0
2025-06-01,kraken,aud,link,AEs,Unbacked,343504.5665515289,1038.0
2025-06-01,kraken,aud,ltc,AEs,Unbacked,765108.0064661725,3154.0
2025-06-01,kraken,aud,usdc,AEs,Stablecoins,16151627.18409499,26419.0
2025-06-01,kraken,aud,usdt,AEs,Stablecoins,62603359.5667608,88586.0
2025-06-01,kraken,aud,xrp,AEs,Unbacked,4108394.794829295,8303.0
2025-06-01,kraken,cad,btc,AEs,Unbacked,43939869.90426449,56586.0
2025-06-01,kraken,cad,eth,AEs,Unbacked,17002000.321926832,21174.0
2025-06-01,kraken,cad,usdc,AEs,Stablecoins,40486680.59191526,56673.0
2025-06-01,kraken,cad,usdt,AEs,Stablecoins,14598667.665718747,21204.0
2025-06-01,kraken,cad,xrp,AEs,Unbacked,12913047.39431199,20995.0
2025-06-01,kraken,chf,btc,AEs,Unbacked,92969611.48310892,44417.0
2025-06-01,kraken,chf,eth,AEs,Unbacked,16144179.037229288,10632.0
2025-06-01,kraken,chf,usdc,AEs,Stablecoins,42548980.717306405,57387.0
2025-06-01,kraken,chf,usdt,AEs,Stablecoins,53715224.22047788,40652.0
2025-06-01,kraken,eur,1inch,AEs,Unbacked,113723.9360346483,664.0
2025-06-01,kraken,eur,aave,AEs,Unbacked,24156535.435353298,26158.0
2025-06-01,kraken,eur,ada,AEs,Unbacked,49657615.85087158,66688.0
2025-06-01,kraken,eur,algo,AEs,Unbacked,8512357.973179355,13425.0
2025-06-01,kraken,eur,alpha,AEs,Unbacked,124805.93212351388,1539.0
2025-06-01,kraken,eur,bal,AEs,Unbacked,81949.6238059259,1089.0
2025-06-01,kraken,eur,bat,AEs,Unbacked,244798.8040491401,3185.0
2025-06-01,kraken,eur,bch,AEs,Unbacked,18946103.904977262,30718.0
2025-06-01,kraken,eur,bnb,AEs,Unbacked,956146.3176953208,2461.0
2025-06-01,kraken,eur,btc,AEs,Unbacked,1169747922.942761,679596.0
2025-06-01,kraken,eur,comp,AEs,Unbacked,2619085.6879862715,15080.0
2025-06-01,kraken,eur,cro,AEs,Unbacked,156842.39327833834,1555.0
2025-06-01,kraken,eur,crv,AEs,Unbacked,3630767.4930577953,7467.0
2025-06-01,kraken,eur,cvc,AEs,Unbacked,132755.0120838755,962.0
2025-06-01,kraken,eur,dai,AEs,Stablecoins,2078983.8678429811,1836.0
2025-06-01,kraken,eur,dash,AEs,Unbacked,415983.0624897511,2252.0
2025-06-01,kraken,eur,dot,AEs,Unbacked,15477532.873383742,28783.0
2025-06-01,kraken,eur,etc,AEs,Unbacked,1082422.6015899563,6892.0
2025-06-01,kraken,eur,eth,AEs,Unbacked,598353510.4723942,407139.0
2025-06-01,kraken,eur,flow,AEs,Unbacked,248474.12412666468,865.0
2025-06-01,kraken,eur,gno,AEs,Unbacked,82104.91926845728,783.0
2025-06-01,kraken,eur,icp,AEs,Unbacked,2825944.5499486835,12955.0
2025-06-01,kraken,eur,knc,AEs,Unbacked,141125.4424425505,834.0
2025-06-01,kraken,eur,ldo,AEs,Unbacked,1286021.419821339,5043.0
2025-06-01,kraken,eur,link,AEs,Unbacked,17907651.13990617,31198.0
2025-06-01,kraken,eur,lpt,AEs,Unbacked,2160817.911639576,11801.0
2025-06-01,kraken,eur,ltc,AEs,Unbacked,42243791.16319208,207427.0
2025-06-01,kraken,eur,mana,AEs,Unbacked,996403.3696374143,10232.0
2025-06-01,kraken,eur,omg,AEs,Unbacked,253823.48074244396,3184.0
2025-06-01,kraken,eur,paxg,AEs,Stablecoins,6460155.491238872,10174.0
2025-06-01,kraken,eur,perp,AEs,Unbacked,59205.32406000317,789.0
2025-06-01,kraken,eur,powr,AEs,Unbacked,119508.0603398322,767.0
2025-06-01,kraken,eur,qnt,AEs,Unbacked,2695025.3986457568,9369.0
2025-06-01,kraken,eur,ren,AEs,Unbacked,83160.12835590029,1843.0
2025-06-01,kraken,eur,snx,AEs,Unbacked,569160.3042236011,3878.0
2025-06-01,kraken,eur,srm,AEs,Unbacked,34996.996537466075,589.0
2025-06-01,kraken,eur,sushi,AEs,Unbacked,1115533.5357330253,2737.0
2025-06-01,kraken,eur,trx,AEs,Unbacked,18107359.98259127,45546.0
2025-06-01,kraken,eur,tusd,AEs,Stablecoins,29.804341285080454,5.0
2025-06-01,kraken,eur,uma,AEs,Unbacked,292089.3828224692,1540.0
2025-06-01,kraken,eur,uni,AEs,Unbacked,12141191.960338118,37792.0
2025-06-01,kraken,eur,usdc,AEs,Stablecoins,2445395946.7428336,1925595.0
2025-06-01,kraken,eur,usdt,AEs,Stablecoins,1900141212.9067369,318665.0
2025-06-01,kraken,eur,wbtc,AEs,Unbacked,390104.4624266323,2970.0
2025-06-01,kraken,eur,xlm,AEs,Unbacked,9071540.653838698,19866.0
2025-06-01,kraken,eur,xmr,AEs,Unbacked,2396349.1881800825,6677.0
2025-06-01,kraken,eur,xrp,AEs,Unbacked,150098649.65150005,167714.0
2025-06-01,kraken,eur,xtz,AEs,Unbacked,809960.912660534,7836.0
2025-06-01,kraken,eur,yfi,AEs,Unbacked,291517.68342745065,1179.0
2025-06-01,kraken,eur,zec,AEs,Unbacked,1037989.543857248,3449.0
2025-06-01,kraken,eur,zrx,AEs,Unbacked,288576.6601522092,1420.0
2025-06-01,kraken,gbp,aave,AEs,Unbacked,1088644.8256659193,1576.0
2025-06-01,kraken,gbp,ada,AEs,Unbacked,3466569.2722222926,8199.0
2025-06-01,kraken,gbp,algo,AEs,Unbacked,1211354.703972747,3799.0
2025-06-01,kraken,gbp,bch,AEs,Unbacked,340436.39672244346,1386.0
2025-06-01,kraken,gbp,btc,AEs,Unbacked,184013413.72900805,95258.0
2025-06-01,kraken,gbp,dot,AEs,Unbacked,1507510.209023802,4767.0
2025-06-01,kraken,gbp,eth,AEs,Unbacked,59476736.24826099,55020.0
2025-06-01,kraken,gbp,link,AEs,Unbacked,1869123.1914702973,4293.0
2025-06-01,kraken,gbp,ltc,AEs,Unbacked,6851397.0525098,35051.0
2025-06-01,kraken,gbp,usdc,AEs,Stablecoins,128444169.79541908,60857.0
2025-06-01,kraken,gbp,usdt,AEs,Stablecoins,284652813.2495904,102554.0
2025-06-01,kraken,gbp,xlm,AEs,Unbacked,1139265.0017743825,5246.0
2025-06-01,kraken,gbp,xrp,AEs,Unbacked,26767502.808203105,46225.0
2025-06-01,kraken,jpy,bch,AEs,Unbacked,15532.853940113215,153.0
2025-06-01,kraken,jpy,btc,AEs,Unbacked,1202366.720624629,1690.0
2025-06-01,kraken,jpy,dot,AEs,Unbacked,17683.143623921424,115.0
2025-06-01,kraken,jpy,eth,AEs,Unbacked,110872.06566800423,310.0
2025-06-01,kraken,jpy,link,AEs,Unbacked,8328.13107325176,116.0
2025-06-01,kraken,jpy,ltc,AEs,Unbacked,25928.131546922184,127.0
2025-06-01,kraken,jpy,usdt,AEs,Stablecoins,60354.594017971984,1015.0
2025-06-01,kraken,usd,1inch,USD,Unbacked,588945.1555220837,2741.0
2025-06-01,kraken,usd,aave,USD,Unbacked,89404608.9640231,135935.0
2025-06-01,kraken,usd,ada,USD,Unbacked,170869195.32244068,159846.0
2025-06-01,kraken,usd,algo,USD,Unbacked,23754583.10712686,66067.0
2025-06-01,kraken,usd,alpha,USD,Unbacked,477172.0009395002,5407.0
2025-06-01,kraken,usd,bal,USD,Unbacked,196955.59563063594,6097.0
2025-06-01,kraken,usd,bat,USD,Unbacked,506965.9167331575,2783.0
2025-06-01,kraken,usd,bch,USD,Unbacked,32964847.005006477,57612.0
2025-06-01,kraken,usd,bnb,USD,Unbacked,4872774.748773046,11715.0
2025-06-01,kraken,usd,btc,USD,Unbacked,3449356680.922102,836896.0
2025-06-01,kraken,usd,comp,USD,Unbacked,13106569.419093497,23011.0
2025-06-01,kraken,usd,cro,USD,Unbacked,1273599.0152009851,7957.0
2025-06-01,kraken,usd,crv,USD,Unbacked,57636349.08792485,100938.0
2025-06-01,kraken,usd,cvc,USD,Unbacked,166432.01539306587,3474.0
2025-06-01,kraken,usd,dai,USD,Stablecoins,9940029.451953363,8245.0
2025-06-01,kraken,usd,dash,USD,Unbacked,1325709.3318115054,6214.0
2025-06-01,kraken,usd,dot,USD,Unbacked,37699050.79178251,84317.0
2025-06-01,kraken,usd,etc,USD,Unbacked,2584155.8021159507,10935.0
2025-06-01,kraken,usd,eth,USD,Unbacked,1732223086.234512,450156.0
2025-06-01,kraken,usd,flow,USD,Unbacked,1066069.2043925505,12754.0
2025-06-01,kraken,usd,gno,USD,Unbacked,856490.7034194289,21206.0
2025-06-01,kraken,usd,icp,USD,Unbacked,22641877.610369746,64659.0
2025-06-01,kraken,usd,knc,USD,Unbacked,162864.1586634361,1452.0
2025-06-01,kraken,usd,ldo,USD,Unbacked,12198680.701757066,23989.0
2025-06-01,kraken,usd,link,USD,Unbacked,79907242.2217088,116401.0
2025-06-01,kraken,usd,lpt,USD,Unbacked,7162440.951487618,29265.0
2025-06-01,kraken,usd,ltc,USD,Unbacked,58971147.49873762,134047.0
2025-06-01,kraken,usd,mana,USD,Unbacked,1862629.002998798,13692.0
2025-06-01,kraken,usd,omg,USD,Unbacked,1476960.553366324,35961.0
2025-06-01,kraken,usd,paxg,USD,Stablecoins,22598889.77443519,36210.0
2025-06-01,kraken,usd,perp,USD,Unbacked,77271.21285578085,1362.0
2025-06-01,kraken,usd,powr,USD,Unbacked,139042.92514996513,1714.0
2025-06-01,kraken,usd,qnt,USD,Unbacked,9682548.884982593,30177.0
2025-06-01,kraken,usd,ren,USD,Unbacked,944287.3881497864,33162.0
2025-06-01,kraken,usd,rep,USD,Unbacked,350570.46858233924,3379.0
2025-06-01,kraken,usd,snx,USD,Unbacked,1314935.2695203507,10582.0
2025-06-01,kraken,usd,srm,USD,Unbacked,224570.25783414487,6592.0
2025-06-01,kraken,usd,sushi,USD,Unbacked,2256215.296348997,5924.0
2025-06-01,kraken,usd,trx,USD,Unbacked,31231492.693295896,63309.0
2025-06-01,kraken,usd,tusd,USD,Stablecoins,6502.250009528538,149.0
2025-06-01,kraken,usd,uma,USD,Unbacked,1200948.5582965182,6673.0
2025-06-01,kraken,usd,uni,USD,Unbacked,54738975.0179567,110816.0
2025-06-01,kraken,usd,usdc,USD,Stablecoins,1467414413.8246963,512920.0
2025-06-01,kraken,usd,usdt,USD,Stablecoins,6578938759.817362,887459.0
2025-06-01,kraken,usd,wbtc,USD,Unbacked,2149485.590722157,9366.0
2025-06-01,kraken,usd,xlm,USD,Unbacked,34132730.81843432,74622.0
2025-06-01,kraken,usd,xmr,USD,Unbacked,60858410.832908556,191701.0
2025-06-01,kraken,usd,xrp,USD,Unbacked,919421358.6867204,454115.0
2025-06-01,kraken,usd,xtz,USD,Unbacked,2719620.3116082866,9269.0
2025-06-01,kraken,usd,yfi,USD,Unbacked,1040427.9261373837,3105.0
2025-06-01,kraken,usd,zec,USD,Unbacked,6199793.430847028,31763.0
2025-06-01,kraken,usd,zrx,USD,Unbacked,677303.5490248454,4731.0
2025-06-01,kucoin,brl,btc,EMDEs,Unbacked,104888.37900157306,0.0
2025-06-01,kucoin,brl,eth,EMDEs,Unbacked,50253.83699820075,0.0
2025-06-01,kucoin,brl,usdt,EMDEs,Stablecoins,3038849.0785952252,0.0
2025-06-01,kucoin,eur,btc,AEs,Unbacked,5524771.2445188835,0.0
2025-06-01,kucoin,eur,eth,AEs,Unbacked,4277689.558320536,0.0
2025-06-01,kucoin,eur,usdc,AEs,Stablecoins,9606105.182045897,0.0
2025-06-01,kucoin,eur,usdt,AEs,Stablecoins,38103407.27082401,0.0
2025-06-01,okx,aed,btc,EMDEs,Unbacked,1968720.7647483975,0.0
2025-06-01,okx,aed,eth,EMDEs,Unbacked,918352.7917886985,0.0
2025-06-01,okx,aed,usdt,EMDEs,Stablecoins,32886308.0513572,0.0
2025-06-01,okx,aed,xrp,EMDEs,Unbacked,166745.75185916445,0.0
2025-06-01,okx,aud,btc,AEs,Unbacked,8010436.018747751,0.0
2025-06-01,okx,aud,eth,AEs,Unbacked,3884300.090460136,0.0
2025-06-01,okx,aud,usdc,AEs,Stablecoins,293333.7440192286,0.0
2025-06-01,okx,aud,usdt,AEs,Stablecoins,2524876.751512352,0.0
2025-06-01,okx,aud,xrp,AEs,Unbacked,1548353.294773028,0.0
2025-06-01,okx,brl,btc,EMDEs,Unbacked,21890268.45156817,0.0
2025-06-01,okx,brl,eth,EMDEs,Unbacked,11264703.952079993,0.0
2025-06-01,okx,brl,usdc,EMDEs,Stablecoins,3125609.6412871103,0.0
2025-06-01,okx,brl,usdt,EMDEs,Stablecoins,33913848.47057359,0.0
2025-06-01,okx,brl,xrp,EMDEs,Unbacked,1272862.0917596137,0.0
2025-06-01,okx,eur,1inch,AEs,Unbacked,16663.13054725891,0.0
2025-06-01,okx,eur,aave,AEs,Unbacked,418594.83758121246,0.0
2025-06-01,okx,eur,ada,AEs,Unbacked,5829823.413004979,0.0
2025-06-01,okx,eur,algo,AEs,Unbacked,63980.90500535037,0.0
2025-06-01,okx,eur,bat,AEs,Unbacked,10931.93893817933,0.0
2025-06-01,okx,eur,btc,AEs,Unbacked,528845437.2693529,0.0
2025-06-01,okx,eur,comp,AEs,Unbacked,64649.51661183359,0.0
2025-06-01,okx,eur,cro,AEs,Unbacked,87281.54712220888,0.0
2025-06-01,okx,eur,crv,AEs,Unbacked,83301.78350992856,0.0
2025-06-01,okx,eur,doge,AEs,Unbacked,3247446.3869420006,0.0
2025-06-01,okx,eur,dot,AEs,Unbacked,258313.58139709305,0.0
2025-06-01,okx,eur,eth,AEs,Unbacked,463486329.0089458,0.0
2025-06-01,okx,eur,flow,AEs,Unbacked,7257.432965705944,0.0
2025-06-01,okx,eur,icp,AEs,Unbacked,221631.1430485016,0.0
2025-06-01,okx,eur,ldo,AEs,Unbacked,125907.0330465963,0.0
2025-06-01,okx,eur,link,AEs,Unbacked,717070.4461518681,0.0
2025-06-01,okx,eur,ltc,AEs,Unbacked,5401674.677726722,0.0
2025-06-01,okx,eur,mana,AEs,Unbacked,10438.207813952991,0.0
2025-06-01,okx,eur,snx,AEs,Unbacked,14975.839131241522,0.0
2025-06-01,okx,eur,sushi,AEs,Unbacked,29692.240037949123,0.0
2025-06-01,okx,eur,trx,AEs,Unbacked,430774.98876597534,0.0
2025-06-01,okx,eur,uni,AEs,Unbacked,665942.7982056836,0.0
2025-06-01,okx,eur,usdc,AEs,Stablecoins,46746406.893759005,0.0
2025-06-01,okx,eur,usdt,AEs,Stablecoins,30581405.903539006,0.0
2025-06-01,okx,eur,xlm,AEs,Unbacked,147394.30841981134,0.0
2025-06-01,okx,eur,xrp,AEs,Unbacked,147535456.77151477,0.0
2025-06-01,okx,eur,xtz,AEs,Unbacked,11588.6124613772,0.0
2025-06-01,okx,sgd,usdc,AEs,Stablecoins,1616837.5463943686,0.0
2025-06-01,okx,sgd,usdt,AEs,Stablecoins,5571134.144634011,0.0
2025-06-01,okx,try,btc,EMDEs,Unbacked,13550486.593549147,0.0
2025-06-01,okx,try,eth,EMDEs,Unbacked,6340692.601440444,0.0
2025-06-01,okx,try,usdt,EMDEs,Stablecoins,154975020.16956368,0.0
2025-06-01,okx,try,xrp,EMDEs,Unbacked,3614544.9804825764,0.0
2025-06-01,okx,usd,aave,USD,Unbacked,75335.88056198857,0.0
2025-06-01,okx,usd,ada,USD,Unbacked,333023.548074986,0.0
2025-06-01,okx,usd,algo,USD,Unbacked,23998.103694668687,0.0
2025-06-01,okx,usd,bat,USD,Unbacked,130.3627050895148,0.0
2025-06-01,okx,usd,bch,USD,Unbacked,250972.2753426208,0.0
2025-06-01,okx,usd,bnb,USD,Unbacked,230836.07551075303,0.0
2025-06-01,okx,usd,btc,USD,Unbacked,239355310.0177603,0.0
2025-06-01,okx,usd,comp,USD,Unbacked,58618.81300240698,0.0
2025-06-01,okx,usd,cro,USD,Unbacked,24174.91561046293,0.0
2025-06-01,okx,usd,crv,USD,Unbacked,108120.01317135016,0.0
2025-06-01,okx,usd,cvc,USD,Unbacked,19385.890606169032,0.0
2025-06-01,okx,usd,dai,USD,Stablecoins,64778.240177233885,0.0
2025-06-01,okx,usd,dgb,USD,Unbacked,48469.26619968166,0.0
2025-06-01,okx,usd,doge,USD,Unbacked,1942147.1961342725,0.0
2025-06-01,okx,usd,dot,USD,Unbacked,49643.78591312601,0.0
2025-06-01,okx,usd,elf,USD,Unbacked,3203.249463852576,0.0
2025-06-01,okx,usd,etc,USD,Unbacked,42513.307451259,0.0
2025-06-01,okx,usd,eth,USD,Unbacked,474467285.62534386,0.0
2025-06-01,okx,usd,flow,USD,Unbacked,9184.955689837787,0.0
2025-06-01,okx,usd,gas,USD,Unbacked,5759.390308015148,0.0
2025-06-01,okx,usd,icp,USD,Unbacked,101146.66619615661,0.0
2025-06-01,okx,usd,knc,USD,Unbacked,9668.69875370835,0.0
2025-06-01,okx,usd,ldo,USD,Unbacked,431126.64102036133,0.0
2025-06-01,okx,usd,link,USD,Unbacked,76900.10992432648,0.0
2025-06-01,okx,usd,lpt,USD,Unbacked,182215.4264237898,0.0
2025-06-01,okx,usd,ltc,USD,Unbacked,886121.1138048974,0.0
2025-06-01,okx,usd,mana,USD,Unbacked,2616.7914730540197,0.0
2025-06-01,okx,usd,neo,USD,Unbacked,189619.5000966609,0.0
2025-06-01,okx,usd,snt,USD,Unbacked,179245.8668302369,0.0
2025-06-01,okx,usd,snx,USD,Unbacked,17459.39877611463,0.0
2025-06-01,okx,usd,sushi,USD,Unbacked,30689.870404275625,0.0
2025-06-01,okx,usd,trx,USD,Unbacked,168357.08566262273,0.0
2025-06-01,okx,usd,uma,USD,Unbacked,47705.7393862913,0.0
2025-06-01,okx,usd,uni,USD,Unbacked,392843.5402790772,0.0
